Location,Species,Pres,Freq__,Freq_1,SD_Frq1,Rank,Rank_1
TQ23      ,S8        ,   0,  0.0447,  0.7399,  0.3209,   19,   1.284
TQ23      ,S9        ,   0,  0.0447,  0.7399,  0.3209,   20,   1.352
TQ24      ,S1        ,   0,  0.0620,  0.7399,  0.2428,    1,   0.068
TQ24      ,S10       ,   0,  0.0620,  0.7399,  0.2428,    2,   0.135
TQ24      ,S11       ,   0,  0.0620,  0.7399,  0.2428,    3,   0.203
TQ24      ,S12       ,   0,  0.0620,  0.7399,  0.2428,    4,   0.270
TQ24      ,S13       ,   0,  0.0620,  0.7399,  0.2428,    5,   0.338
TQ24      ,S14       ,   0,  0.0620,  0.7399,  0.2428,    6,   0.406
TQ24      ,S15       ,   0,  0.0620,  0.7399,  0.2428,    7,   0.473
TQ24      ,S16       ,   0,  0.0620,  0.7399,  0.2428,    8,   0.541
TQ24      ,S17       ,   0,  0.0620,  0.7399,  0.2428,    9,   0.608
TQ24      ,S18       ,   0,  0.0620,  0.7399,  0.2428,   10,   0.676
TQ24      ,S19       ,   0,  0.0620,  0.7399,  0.2428,   11,   0.743
TQ24      ,S2        ,   0,  0.0620,  0.7399,  0.2428,   12,   0.811
TQ24      ,S20       ,   0,  0.0620,  0.7399,  0.2428,   13,   0.879
TQ24      ,S3        ,   0,  0.0620,  0.7399,  0.2428,   14,   0.946
TQ24      ,S4        ,   0,  0.0620,  0.7399,  0.2428,   15,   1.014
TQ24      ,S5        ,   0,  0.0620,  0.7399,  0.2428,   16,   1.081
TQ24      ,S6        ,   0,  0.0620,  0.7399,  0.2428,   17,   1.149
TQ24      ,S7        ,   0,  0.0620,  0.7399,  0.2428,   18,   1.217
TQ24      ,S8        ,   0,  0.0620,  0.7399,  0.2428,   19,   1.284
TQ24      ,S9        ,   0,  0.0620,  0.7399,  0.2428,   20,   1.352
TQ25      ,S1        ,   0,  0.0390,  0.7399,  0.3113,    1,   0.068
TQ25      ,S10       ,   0,  0.0390,  0.7399,  0.3113,    2,   0.135
TQ25      ,S11       ,   0,  0.0390,  0.7399,  0.3113,    3,   0.203
TQ25      ,S12       ,   0,  0.0390,  0.7399,  0.3113,    4,   0.270
TQ25      ,S13       ,   0,  0.0390,  0.7399,  0.3113,    5,   0.338
TQ25      ,S14       ,   0,  0.0390,  0.7399,  0.3113,    6,   0.406
TQ25      ,S15       ,   0,  0.0390,  0.7399,  0.3113,    7,   0.473
TQ25      ,S16       ,   0,  0.0390,  0.7399,  0.3113,    8,   0.541
TQ25      ,S17       ,   0,  0.0390,  0.7399,  0.3113,    9,   0.608
TQ25      ,S18       ,   0,  0.0390,  0.7399,  0.3113,   10,   0.676
TQ25      ,S19       ,   0,  0.0390,  0.7399,  0.3113,   11,   0.743
TQ25      ,S2        ,   0,  0.0390,  0.7399,  0.3113,   12,   0.811
TQ25      ,S20       ,   0,  0.0390,  0.7399,  0.3113,   13,   0.879
TQ25      ,S3        ,   0,  0.0390,  0.7399,  0.3113,   14,   0.946
TQ25      ,S4        ,   0,  0.0390,  0.7399,  0.3113,   15,   1.014
TQ25      ,S5        ,   0,  0.0390,  0.7399,  0.3113,   16,   1.081
TQ25      ,S6        ,   0,  0.0390,  0.7399,  0.3113,   17,   1.149
TQ25      ,S7        ,   0,  0.0390,  0.7399,  0.3113,   18,   1.217
TQ25      ,S8        ,   0,  0.0390,  0.7399,  0.3113,   19,   1.284
TQ25      ,S9        ,   0,  0.0390,  0.7399,  0.3113,   20,   1.352
TQ26      ,S1        ,   0,  0.0424,  0.7399,  0.3091,    1,   0.068
TQ26      ,S10       ,   0,  0.0424,  0.7399,  0.3091,    2,   0.135
TQ26      ,S11       ,   0,  0.0424,  0.7399,  0.3091,    3,   0.203
TQ26      ,S12       ,   0,  0.0424,  0.7399,  0.3091,    4,   0.270
TQ26      ,S13       ,   0,  0.0424,  0.7399,  0.3091,    5,   0.338
TQ26      ,S14       ,   0,  0.0424,  0.7399,  0.3091,    6,   0.406
TQ26      ,S15       ,   0,  0.0424,  0.7399,  0.3091,    7,   0.473
TQ26      ,S16       ,   0,  0.0424,  0.7399,  0.3091,    8,   0.541
TQ26      ,S17       ,   0,  0.0424,  0.7399,  0.3091,    9,   0.608
TQ26      ,S18       ,   0,  0.0424,  0.7399,  0.3091,   10,   0.676
TQ26      ,S19       ,   0,  0.0424,  0.7399,  0.3091,   11,   0.743
TQ26      ,S2        ,   0,  0.0424,  0.7399,  0.3091,   12,   0.811
TQ26      ,S20       ,   0,  0.0424,  0.7399,  0.3091,   13,   0.879
TQ26      ,S3        ,   0,  0.0424,  0.7399,  0.3091,   14,   0.946
TQ26      ,S4        ,   0,  0.0424,  0.7399,  0.3091,   15,   1.014
TQ26      ,S5        ,   0,  0.0424,  0.7399,  0.3091,   16,   1.081
TQ26      ,S6        ,   0,  0.0424,  0.7399,  0.3091,   17,   1.149
TQ26      ,S7        ,   0,  0.0424,  0.7399,  0.3091,   18,   1.217
TQ26      ,S8        ,   0,  0.0424,  0.7399,  0.3091,   19,   1.284
TQ26      ,S9        ,   0,  0.0424,  0.7399,  0.3091,   20,   1.352
TQ27      ,S1        ,   0,  0.0416,  0.7399,  0.3002,    1,   0.068
TQ27      ,S10       ,   0,  0.0416,  0.7399,  0.3002,    2,   0.135
TQ27      ,S11       ,   0,  0.0416,  0.7399,  0.3002,    3,   0.203
TQ27      ,S12       ,   0,  0.0416,  0.7399,  0.3002,    4,   0.270
TQ27      ,S13       ,   0,  0.0416,  0.7399,  0.3002,    5,   0.338
TQ27      ,S14       ,   0,  0.0416,  0.7399,  0.3002,    6,   0.406
TQ27      ,S15       ,   0,  0.0416,  0.7399,  0.3002,    7,   0.473
TQ27      ,S16       ,   0,  0.0416,  0.7399,  0.3002,    8,   0.541
TQ27      ,S17       ,   0,  0.0416,  0.7399,  0.3002,    9,   0.608
TQ27      ,S18       ,   0,  0.0416,  0.7399,  0.3002,   10,   0.676
TQ27      ,S19       ,   0,  0.0416,  0.7399,  0.3002,   11,   0.743
TQ27      ,S2        ,   0,  0.0416,  0.7399,  0.3002,   12,   0.811
TQ27      ,S20       ,   0,  0.0416,  0.7399,  0.3002,   13,   0.879
TQ27      ,S3        ,   0,  0.0416,  0.7399,  0.3002,   14,   0.946
TQ27      ,S4        ,   0,  0.0416,  0.7399,  0.3002,   15,   1.014
TQ27      ,S5        ,   0,  0.0416,  0.7399,  0.3002,   16,   1.081
TQ27      ,S6        ,   0,  0.0416,  0.7399,  0.3002,   17,   1.149
TQ27      ,S7        ,   0,  0.0416,  0.7399,  0.3002,   18,   1.217
TQ27      ,S8        ,   0,  0.0416,  0.7399,  0.3002,   19,   1.284
TQ27      ,S9        ,   0,  0.0416,  0.7399,  0.3002,   20,   1.352
TQ28      ,S1        ,   0,  0.0463,  0.7399,  0.2793,    1,   0.068
TQ28      ,S10       ,   0,  0.0463,  0.7399,  0.2793,    2,   0.135
TQ28      ,S11       ,   0,  0.0463,  0.7399,  0.2793,    3,   0.203
TQ28      ,S12       ,   0,  0.0463,  0.7399,  0.2793,    4,   0.270
TQ28      ,S13       ,   0,  0.0463,  0.7399,  0.2793,    5,   0.338
TQ28      ,S14       ,   0,  0.0463,  0.7399,  0.2793,    6,   0.406
TQ28      ,S15       ,   0,  0.0463,  0.7399,  0.2793,    7,   0.473
TQ28      ,S16       ,   0,  0.0463,  0.7399,  0.2793,    8,   0.541
TQ28      ,S17       ,   0,  0.0463,  0.7399,  0.2793,    9,   0.608
TQ28      ,S18       ,   0,  0.0463,  0.7399,  0.2793,   10,   0.676
TQ28      ,S19       ,   0,  0.0463,  0.7399,  0.2793,   11,   0.743
TQ28      ,S2        ,   0,  0.0463,  0.7399,  0.2793,   12,   0.811
TQ28      ,S20       ,   0,  0.0463,  0.7399,  0.2793,   13,   0.879
TQ28      ,S3        ,   0,  0.0463,  0.7399,  0.2793,   14,   0.946
TQ28      ,S4        ,   0,  0.0463,  0.7399,  0.2793,   15,   1.014
TQ28      ,S5        ,   0,  0.0463,  0.7399,  0.2793,   16,   1.081
TQ28      ,S6        ,   0,  0.0463,  0.7399,  0.2793,   17,   1.149
TQ28      ,S7        ,   0,  0.0463,  0.7399,  0.2793,   18,   1.217
TQ28      ,S8        ,   0,  0.0463,  0.7399,  0.2793,   19,   1.284
TQ28      ,S9        ,   0,  0.0463,  0.7399,  0.2793,   20,   1.352
TQ29      ,S1        ,   0,  0.0371,  0.7399,  0.3328,    1,   0.068
TQ29      ,S10       ,   0,  0.0371,  0.7399,  0.3328,    2,   0.135
TQ29      ,S11       ,   0,  0.0371,  0.7399,  0.3328,    3,   0.203
TQ29      ,S12       ,   0,  0.0371,  0.7399,  0.3328,    4,   0.270
TQ29      ,S13       ,   0,  0.0371,  0.7399,  0.3328,    5,   0.338
TQ29      ,S14       ,   0,  0.0371,  0.7399,  0.3328,    6,   0.406
TQ29      ,S15       ,   0,  0.0371,  0.7399,  0.3328,    7,   0.473
TQ29      ,S16       ,   0,  0.0371,  0.7399,  0.3328,    8,   0.541
TQ29      ,S17       ,   0,  0.0371,  0.7399,  0.3328,    9,   0.608
TQ29      ,S18       ,   0,  0.0371,  0.7399,  0.3328,   10,   0.676
TQ29      ,S19       ,   0,  0.0371,  0.7399,  0.3328,   11,   0.743
TQ29      ,S2        ,   0,  0.0371,  0.7399,  0.3328,   12,   0.811
TQ29      ,S20       ,   0,  0.0371,  0.7399,  0.3328,   13,   0.879
TQ29      ,S3        ,   0,  0.0371,  0.7399,  0.3328,   14,   0.946
TQ29      ,S4        ,   0,  0.0371,  0.7399,  0.3328,   15,   1.014
TQ29      ,S5        ,   0,  0.0371,  0.7399,  0.3328,   16,   1.081
TQ29      ,S6        ,   0,  0.0371,  0.7399,  0.3328,   17,   1.149
TQ29      ,S7        ,   0,  0.0371,  0.7399,  0.3328,   18,   1.217
TQ29      ,S8        ,   0,  0.0371,  0.7399,  0.3328,   19,   1.284
TQ29      ,S9        ,   0,  0.0371,  0.7399,  0.3328,   20,   1.352
TQ30      ,S1        ,   0,  0.0999,  0.7399,  0.2204,    1,   0.068
TQ30      ,S10       ,   0,  0.0999,  0.7399,  0.2204,    2,   0.135
TQ30      ,S11       ,   0,  0.0999,  0.7399,  0.2204,    3,   0.203
TQ30      ,S12       ,   0,  0.0999,  0.7399,  0.2204,    4,   0.270
TQ30      ,S13       ,   0,  0.0999,  0.7399,  0.2204,    5,   0.338
TQ30      ,S14       ,   0,  0.0999,  0.7399,  0.2204,    6,   0.406
TQ30      ,S15       ,   0,  0.0999,  0.7399,  0.2204,    7,   0.473
TQ30      ,S16       ,   0,  0.0999,  0.7399,  0.2204,    8,   0.541
TQ30      ,S17       ,   0,  0.0999,  0.7399,  0.2204,    9,   0.608
TQ30      ,S18       ,   0,  0.0999,  0.7399,  0.2204,   10,   0.676
TQ30      ,S19       ,   0,  0.0999,  0.7399,  0.2204,   11,   0.743
TQ30      ,S2        ,   0,  0.0999,  0.7399,  0.2204,   12,   0.811
TQ30      ,S20       ,   0,  0.0999,  0.7399,  0.2204,   13,   0.879
TQ30      ,S3        ,   0,  0.0999,  0.7399,  0.2204,   14,   0.946
TQ30      ,S4        ,   0,  0.0999,  0.7399,  0.2204,   15,   1.014
TQ30      ,S5        ,   0,  0.0999,  0.7399,  0.2204,   16,   1.081
TQ30      ,S6        ,   0,  0.0999,  0.7399,  0.2204,   17,   1.149
TQ30      ,S7        ,   0,  0.0999,  0.7399,  0.2204,   18,   1.217
TQ30      ,S8        ,   0,  0.0999,  0.7399,  0.2204,   19,   1.284
TQ30      ,S9        ,   0,  0.0999,  0.7399,  0.2204,   20,   1.352
TQ31      ,S1        ,   0,  0.1772,  0.7401,  0.1336,    1,   0.068
TQ31      ,S10       ,   0,  0.1772,  0.7401,  0.1336,    2,   0.135
TQ31      ,S11       ,   0,  0.1772,  0.7401,  0.1336,    3,   0.203
TQ31      ,S12       ,   0,  0.1772,  0.7401,  0.1336,    4,   0.270
TQ31      ,S13       ,   0,  0.1772,  0.7401,  0.1336,    5,   0.338
TQ31      ,S14       ,   0,  0.1772,  0.7401,  0.1336,    6,   0.405
TQ31      ,S15       ,   0,  0.1772,  0.7401,  0.1336,    7,   0.473
TQ31      ,S16       ,   0,  0.1772,  0.7401,  0.1336,    8,   0.540
TQ31      ,S17       ,   0,  0.1772,  0.7401,  0.1336,    9,   0.608
TQ31      ,S18       ,   0,  0.1772,  0.7401,  0.1336,   10,   0.675
TQ31      ,S19       ,   0,  0.1772,  0.7401,  0.1336,   11,   0.743
TQ31      ,S2        ,   0,  0.1772,  0.7401,  0.1336,   12,   0.811
TQ31      ,S20       ,   0,  0.1772,  0.7401,  0.1336,   13,   0.878
TQ31      ,S3        ,   0,  0.1772,  0.7401,  0.1336,   14,   0.946
TQ31      ,S4        ,   0,  0.1772,  0.7401,  0.1336,   15,   1.013
TQ31      ,S5        ,   0,  0.1772,  0.7401,  0.1336,   16,   1.081
TQ31      ,S6        ,   0,  0.1772,  0.7401,  0.1336,   17,   1.148
TQ31      ,S7        ,   0,  0.1772,  0.7401,  0.1336,   18,   1.216
TQ31      ,S8        ,   0,  0.1772,  0.7401,  0.1336,   19,   1.283
TQ31      ,S9        ,   0,  0.1772,  0.7401,  0.1336,   20,   1.351
TQ32      ,S1        ,   0,  0.1400,  0.7401,  0.1535,    1,   0.068
TQ32      ,S10       ,   0,  0.1400,  0.7401,  0.1535,    2,   0.135
TQ32      ,S11       ,   0,  0.1400,  0.7401,  0.1535,    3,   0.203
TQ32      ,S12       ,   0,  0.1400,  0.7401,  0.1535,    4,   0.270
TQ32      ,S13       ,   0,  0.1400,  0.7401,  0.1535,    5,   0.338
TQ32      ,S14       ,   0,  0.1400,  0.7401,  0.1535,    6,   0.405
TQ32      ,S15       ,   0,  0.1400,  0.7401,  0.1535,    7,   0.473
TQ32      ,S16       ,   0,  0.1400,  0.7401,  0.1535,    8,   0.540
TQ32      ,S17       ,   0,  0.1400,  0.7401,  0.1535,    9,   0.608
TQ32      ,S18       ,   0,  0.1400,  0.7401,  0.1535,   10,   0.675
TQ32      ,S19       ,   0,  0.1400,  0.7401,  0.1535,   11,   0.743
TQ32      ,S2        ,   0,  0.1400,  0.7401,  0.1535,   12,   0.811
TQ32      ,S20       ,   0,  0.1400,  0.7401,  0.1535,   13,   0.878
TQ32      ,S3        ,   0,  0.1400,  0.7401,  0.1535,   14,   0.946
TQ32      ,S4        ,   0,  0.1400,  0.7401,  0.1535,   15,   1.013
TQ32      ,S5        ,   0,  0.1400,  0.7401,  0.1535,   16,   1.081
TQ32      ,S6        ,   0,  0.1400,  0.7401,  0.1535,   17,   1.148
TQ32      ,S7        ,   0,  0.1400,  0.7401,  0.1535,   18,   1.216
TQ32      ,S8        ,   0,  0.1400,  0.7401,  0.1535,   19,   1.283
TQ32      ,S9        ,   0,  0.1400,  0.7401,  0.1535,   20,   1.351
TQ33      ,S1        ,   0,  0.0974,  0.7399,  0.1915,    1,   0.068
TQ33      ,S10       ,   0,  0.0974,  0.7399,  0.1915,    2,   0.135
TQ33      ,S11       ,   0,  0.0974,  0.7399,  0.1915,    3,   0.203
TQ33      ,S12       ,   0,  0.0974,  0.7399,  0.1915,    4,   0.270
TQ33      ,S13       ,   0,  0.0974,  0.7399,  0.1915,    5,   0.338
TQ33      ,S14       ,   0,  0.0974,  0.7399,  0.1915,    6,   0.406
TQ33      ,S15       ,   0,  0.0974,  0.7399,  0.1915,    7,   0.473
TQ33      ,S16       ,   0,  0.0974,  0.7399,  0.1915,    8,   0.541
TQ33      ,S17       ,   0,  0.0974,  0.7399,  0.1915,    9,   0.608
TQ33      ,S18       ,   0,  0.0974,  0.7399,  0.1915,   10,   0.676
TQ33      ,S19       ,   0,  0.0974,  0.7399,  0.1915,   11,   0.743
TQ33      ,S2        ,   0,  0.0974,  0.7399,  0.1915,   12,   0.811
TQ33      ,S20       ,   0,  0.0974,  0.7399,  0.1915,   13,   0.879
TQ33      ,S3        ,   0,  0.0974,  0.7399,  0.1915,   14,   0.946
TQ33      ,S4        ,   0,  0.0974,  0.7399,  0.1915,   15,   1.014
TQ33      ,S5        ,   0,  0.0974,  0.7399,  0.1915,   16,   1.081
TQ33      ,S6        ,   0,  0.0974,  0.7399,  0.1915,   17,   1.149
TQ33      ,S7        ,   0,  0.0974,  0.7399,  0.1915,   18,   1.217
TQ33      ,S8        ,   0,  0.0974,  0.7399,  0.1915,   19,   1.284
TQ33      ,S9        ,   0,  0.0974,  0.7399,  0.1915,   20,   1.352
TQ34      ,S1        ,   0,  0.1580,  0.7401,  0.1441,    1,   0.068
TQ34      ,S10       ,   0,  0.1580,  0.7401,  0.1441,    2,   0.135
TQ34      ,S11       ,   0,  0.1580,  0.7401,  0.1441,    3,   0.203
TQ34      ,S12       ,   0,  0.1580,  0.7401,  0.1441,    4,   0.270
TQ34      ,S13       ,   0,  0.1580,  0.7401,  0.1441,    5,   0.338
TQ34      ,S14       ,   0,  0.1580,  0.7401,  0.1441,    6,   0.405
TQ34      ,S15       ,   0,  0.1580,  0.7401,  0.1441,    7,   0.473
TQ34      ,S16       ,   0,  0.1580,  0.7401,  0.1441,    8,   0.540
TQ34      ,S17       ,   0,  0.1580,  0.7401,  0.1441,    9,   0.608
TQ34      ,S18       ,   0,  0.1580,  0.7401,  0.1441,   10,   0.675
TQ34      ,S19       ,   0,  0.1580,  0.7401,  0.1441,   11,   0.743
TQ34      ,S2        ,   0,  0.1580,  0.7401,  0.1441,   12,   0.811
TQ34      ,S20       ,   0,  0.1580,  0.7401,  0.1441,   13,   0.878
TQ34      ,S3        ,   0,  0.1580,  0.7401,  0.1441,   14,   0.946
TQ34      ,S4        ,   0,  0.1580,  0.7401,  0.1441,   15,   1.013
TQ34      ,S5        ,   0,  0.1580,  0.7401,  0.1441,   16,   1.081
TQ34      ,S6        ,   0,  0.1580,  0.7401,  0.1441,   17,   1.148
TQ34      ,S7        ,   0,  0.1580,  0.7401,  0.1441,   18,   1.216
TQ34      ,S8        ,   0,  0.1580,  0.7401,  0.1441,   19,   1.283
TQ34      ,S9        ,   0,  0.1580,  0.7401,  0.1441,   20,   1.351
TQ35      ,S1        ,   0,  0.0652,  0.7399,  0.2303,    1,   0.068
TQ35      ,S10       ,   0,  0.0652,  0.7399,  0.2303,    2,   0.135
TQ35      ,S11       ,   0,  0.0652,  0.7399,  0.2303,    3,   0.203
TQ35      ,S12       ,   0,  0.0652,  0.7399,  0.2303,    4,   0.270
TQ35      ,S13       ,   0,  0.0652,  0.7399,  0.2303,    5,   0.338
TQ35      ,S14       ,   0,  0.0652,  0.7399,  0.2303,    6,   0.406
TQ35      ,S15       ,   0,  0.0652,  0.7399,  0.2303,    7,   0.473
TQ35      ,S16       ,   0,  0.0652,  0.7399,  0.2303,    8,   0.541
TQ35      ,S17       ,   0,  0.0652,  0.7399,  0.2303,    9,   0.608
TQ35      ,S18       ,   0,  0.0652,  0.7399,  0.2303,   10,   0.676
TQ35      ,S19       ,   0,  0.0652,  0.7399,  0.2303,   11,   0.743
TQ35      ,S2        ,   0,  0.0652,  0.7399,  0.2303,   12,   0.811
TQ35      ,S20       ,   0,  0.0652,  0.7399,  0.2303,   13,   0.879
TQ35      ,S3        ,   0,  0.0652,  0.7399,  0.2303,   14,   0.946
TQ35      ,S4        ,   0,  0.0652,  0.7399,  0.2303,   15,   1.014
TQ35      ,S5        ,   0,  0.0652,  0.7399,  0.2303,   16,   1.081
TQ35      ,S6        ,   0,  0.0652,  0.7399,  0.2303,   17,   1.149
TQ35      ,S7        ,   0,  0.0652,  0.7399,  0.2303,   18,   1.217
TQ35      ,S8        ,   0,  0.0652,  0.7399,  0.2303,   19,   1.284
TQ35      ,S9        ,   0,  0.0652,  0.7399,  0.2303,   20,   1.352
TQ36      ,S1        ,   0,  0.0799,  0.7399,  0.2073,    1,   0.068
TQ36      ,S10       ,   0,  0.0799,  0.7399,  0.2073,    2,   0.135
TQ36      ,S11       ,   0,  0.0799,  0.7399,  0.2073,    3,   0.203
TQ36      ,S12       ,   0,  0.0799,  0.7399,  0.2073,    4,   0.270
TQ36      ,S13       ,   0,  0.0799,  0.7399,  0.2073,    5,   0.338
TQ36      ,S14       ,   0,  0.0799,  0.7399,  0.2073,    6,   0.405
TQ36      ,S15       ,   0,  0.0799,  0.7399,  0.2073,    7,   0.473
TQ36      ,S16       ,   0,  0.0799,  0.7399,  0.2073,    8,   0.541
TQ36      ,S17       ,   0,  0.0799,  0.7399,  0.2073,    9,   0.608
TQ36      ,S18       ,   0,  0.0799,  0.7399,  0.2073,   10,   0.676
TQ36      ,S19       ,   0,  0.0799,  0.7399,  0.2073,   11,   0.743
TQ36      ,S2        ,   0,  0.0799,  0.7399,  0.2073,   12,   0.811
TQ36      ,S20       ,   0,  0.0799,  0.7399,  0.2073,   13,   0.879
TQ36      ,S3        ,   0,  0.0799,  0.7399,  0.2073,   14,   0.946
TQ36      ,S4        ,   0,  0.0799,  0.7399,  0.2073,   15,   1.014
TQ36      ,S5        ,   0,  0.0799,  0.7399,  0.2073,   16,   1.081
TQ36      ,S6        ,   0,  0.0799,  0.7399,  0.2073,   17,   1.149
TQ36      ,S7        ,   0,  0.0799,  0.7399,  0.2073,   18,   1.216
TQ36      ,S8        ,   0,  0.0799,  0.7399,  0.2073,   19,   1.284
TQ36      ,S9        ,   0,  0.0799,  0.7399,  0.2073,   20,   1.352
TQ37      ,S1        ,   0,  0.0813,  0.7399,  0.2043,    1,   0.068
TQ37      ,S10       ,   0,  0.0813,  0.7399,  0.2043,    2,   0.135
TQ37      ,S11       ,   0,  0.0813,  0.7399,  0.2043,    3,   0.203
TQ37      ,S12       ,   0,  0.0813,  0.7399,  0.2043,    4,   0.270
TQ37      ,S13       ,   0,  0.0813,  0.7399,  0.2043,    5,   0.338
TQ37      ,S14       ,   0,  0.0813,  0.7399,  0.2043,    6,   0.405
TQ37      ,S15       ,   0,  0.0813,  0.7399,  0.2043,    7,   0.473
TQ37      ,S16       ,   0,  0.0813,  0.7399,  0.2043,    8,   0.541
TQ37      ,S17       ,   0,  0.0813,  0.7399,  0.2043,    9,   0.608
TQ37      ,S18       ,   0,  0.0813,  0.7399,  0.2043,   10,   0.676
TQ37      ,S19       ,   0,  0.0813,  0.7399,  0.2043,   11,   0.743
TQ37      ,S2        ,   0,  0.0813,  0.7399,  0.2043,   12,   0.811
TQ37      ,S20       ,   0,  0.0813,  0.7399,  0.2043,   13,   0.879
TQ37      ,S3        ,   0,  0.0813,  0.7399,  0.2043,   14,   0.946
TQ37      ,S4        ,   0,  0.0813,  0.7399,  0.2043,   15,   1.014
TQ37      ,S5        ,   0,  0.0813,  0.7399,  0.2043,   16,   1.081
TQ37      ,S6        ,   0,  0.0813,  0.7399,  0.2043,   17,   1.149
TQ37      ,S7        ,   0,  0.0813,  0.7399,  0.2043,   18,   1.216
TQ37      ,S8        ,   0,  0.0813,  0.7399,  0.2043,   19,   1.284
TQ37      ,S9        ,   0,  0.0813,  0.7399,  0.2043,   20,   1.352
TQ38      ,S1        ,   0,  0.1010,  0.7399,  0.1809,    1,   0.068
TQ38      ,S10       ,   0,  0.1010,  0.7399,  0.1809,    2,   0.135
TQ38      ,S11       ,   0,  0.1010,  0.7399,  0.1809,    3,   0.203
TQ38      ,S12       ,   0,  0.1010,  0.7399,  0.1809,    4,   0.270
TQ38      ,S13       ,   0,  0.1010,  0.7399,  0.1809,    5,   0.338
TQ38      ,S14       ,   0,  0.1010,  0.7399,  0.1809,    6,   0.406
TQ38      ,S15       ,   0,  0.1010,  0.7399,  0.1809,    7,   0.473
TQ38      ,S16       ,   0,  0.1010,  0.7399,  0.1809,    8,   0.541
TQ38      ,S17       ,   0,  0.1010,  0.7399,  0.1809,    9,   0.608
TQ38      ,S18       ,   0,  0.1010,  0.7399,  0.1809,   10,   0.676
TQ38      ,S19       ,   0,  0.1010,  0.7399,  0.1809,   11,   0.743
TQ38      ,S2        ,   0,  0.1010,  0.7399,  0.1809,   12,   0.811
TQ38      ,S20       ,   0,  0.1010,  0.7399,  0.1809,   13,   0.879
TQ38      ,S3        ,   0,  0.1010,  0.7399,  0.1809,   14,   0.946
TQ38      ,S4        ,   0,  0.1010,  0.7399,  0.1809,   15,   1.014
TQ38      ,S5        ,   0,  0.1010,  0.7399,  0.1809,   16,   1.081
TQ38      ,S6        ,   0,  0.1010,  0.7399,  0.1809,   17,   1.149
TQ38      ,S7        ,   0,  0.1010,  0.7399,  0.1809,   18,   1.217
TQ38      ,S8        ,   0,  0.1010,  0.7399,  0.1809,   19,   1.284
TQ38      ,S9        ,   0,  0.1010,  0.7399,  0.1809,   20,   1.352
TQ39      ,S1        ,   0,  0.0735,  0.7399,  0.2188,    1,   0.068
TQ39      ,S10       ,   0,  0.0735,  0.7399,  0.2188,    2,   0.135
TQ39      ,S11       ,   0,  0.0735,  0.7399,  0.2188,    3,   0.203
TQ39      ,S12       ,   0,  0.0735,  0.7399,  0.2188,    4,   0.270
TQ39      ,S13       ,   0,  0.0735,  0.7399,  0.2188,    5,   0.338
TQ39      ,S14       ,   0,  0.0735,  0.7399,  0.2188,    6,   0.406
TQ39      ,S15       ,   0,  0.0735,  0.7399,  0.2188,    7,   0.473
TQ39      ,S16       ,   0,  0.0735,  0.7399,  0.2188,    8,   0.541
TQ39      ,S17       ,   0,  0.0735,  0.7399,  0.2188,    9,   0.608
TQ39      ,S18       ,   0,  0.0735,  0.7399,  0.2188,   10,   0.676
TQ39      ,S19       ,   0,  0.0735,  0.7399,  0.2188,   11,   0.743
TQ39      ,S2        ,   0,  0.0735,  0.7399,  0.2188,   12,   0.811
TQ39      ,S20       ,   0,  0.0735,  0.7399,  0.2188,   13,   0.879
TQ39      ,S3        ,   0,  0.0735,  0.7399,  0.2188,   14,   0.946
TQ39      ,S4        ,   0,  0.0735,  0.7399,  0.2188,   15,   1.014
TQ39      ,S5        ,   0,  0.0735,  0.7399,  0.2188,   16,   1.081
TQ39      ,S6        ,   0,  0.0735,  0.7399,  0.2188,   17,   1.149
TQ39      ,S7        ,   0,  0.0735,  0.7399,  0.2188,   18,   1.217
TQ39      ,S8        ,   0,  0.0735,  0.7399,  0.2188,   19,   1.284
TQ39      ,S9        ,   0,  0.0735,  0.7399,  0.2188,   20,   1.352
TQ40      ,S1        ,   0,  0.2610,  0.7401,  0.1168,    1,   0.068
TQ40      ,S10       ,   0,  0.2610,  0.7401,  0.1168,    2,   0.135
TQ40      ,S11       ,   0,  0.2610,  0.7401,  0.1168,    3,   0.203
TQ40      ,S12       ,   0,  0.2610,  0.7401,  0.1168,    4,   0.270
TQ40      ,S13       ,   0,  0.2610,  0.7401,  0.1168,    5,   0.338
TQ40      ,S14       ,   0,  0.2610,  0.7401,  0.1168,    6,   0.405
TQ40      ,S15       ,   0,  0.2610,  0.7401,  0.1168,    7,   0.473
TQ40      ,S16       ,   0,  0.2610,  0.7401,  0.1168,    8,   0.540
TQ40      ,S17       ,   0,  0.2610,  0.7401,  0.1168,    9,   0.608
TQ40      ,S18       ,   0,  0.2610,  0.7401,  0.1168,   10,   0.675
TQ40      ,S19       ,   0,  0.2610,  0.7401,  0.1168,   11,   0.743
TQ40      ,S2        ,   0,  0.2610,  0.7401,  0.1168,   12,   0.811
TQ40      ,S20       ,   0,  0.2610,  0.7401,  0.1168,   13,   0.878
TQ40      ,S3        ,   0,  0.2610,  0.7401,  0.1168,   14,   0.946
TQ40      ,S4        ,   0,  0.2610,  0.7401,  0.1168,   15,   1.013
TQ40      ,S5        ,   0,  0.2610,  0.7401,  0.1168,   16,   1.081
TQ40      ,S6        ,   0,  0.2610,  0.7401,  0.1168,   17,   1.148
TQ40      ,S7        ,   0,  0.2610,  0.7401,  0.1168,   18,   1.216
